customer_id,source_customer_id,customer_first_name,customer_last_name,customer_full_name,customer_email,customer_segment,customer_city,customer_state,customer_country,customer_street,customer_zipcode,latitude,longitude,primary_market,primary_region,total_orders,total_order_items,total_sales,total_profit,late_delivery_count,late_delivery_rate,avg_days_scheduled,avg_days_actual,avg_shipping_delay,top_category,top_product,first_order_date,last_order_date,support_ticket_count,open_support_ticket_count,critical_support_ticket_count,avg_ticket_satisfaction,review_count,last_review_decision,lifecycle_stage,churn_risk_reason,next_best_action,last_meaningful_touch_date,data_quality_flags,risk_score,risk_band,health_score,globe_x,globe_y,globe_z
C000505,9731,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Baytown,TX,EE. UU.,660 Harvest Bay,77520,29.73701477,-94.96875763,LATAM,Central America,11,31,5663.36,1166.57,12,0.3871,3.48,3.52,0.03,Water Sports,Pelican Sunstream 100 Kayak,2015-03-15,2017-08-06,1,0,0,3.0,0,,Active,normal activity,Relationship check-in,2017-08-06,none,27,Low,73,-0.866442,0.495748,-0.059267
C000506,9053,William,Smith,William Smith,XXXXXXXXX,Corporate,Tustin,CA,EE. UU.,3813 Lost Row,92780,33.74645996,-117.8341217,LATAM,East Africa,9,28,5663.25,360.66,27,0.9643,2.61,4.14,1.54,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-12,2017-04-11,1,0,0,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-04-11,none,75,Critical,25,0.679367,0.494747,-0.541927
C000507,12107,Sharon,Patterson,Sharon Patterson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2580 Rustic Bay,725,18.27624703,-66.37054443,LATAM,Central America,9,34,5662.1,1212.65,18,0.5294,3.26,4.03,0.76,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-05,2017-03-24,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-24,none,41,Medium,59,-0.134966,0.493747,0.859068
C000508,8995,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Mechanicsburg,PA,EE. UU.,8279 Bright Fox Highway,17055,40.21145248,-77.0072937,Pacific Asia,Western Europe,8,23,5659.5,1129.8,9,0.3913,3.3,3.35,0.04,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-06-27,2017-06-03,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-06-03,none,28,Low,72,-0.481086,0.492746,-0.725091
C000509,6092,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,182 Indian Horse Diversion,725,18.21487236,-66.37058258,Europe,Northern Europe,7,24,5654.54,1031.91,13,0.5417,2.75,3.96,1.21,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-02,2017-08-03,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-08-03,none,44,Medium,56,0.845079,0.491746,0.209827
C000510,10559,Mary,Jones,Mary Jones,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,9009 Umber Log Island,725,18.27200699,-66.37060547,Pacific Asia,Central America,8,28,5654.27,832.02,13,0.4643,3.14,3.61,0.46,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-31,2017-01-10,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-01-10,none,35,Medium,65,-0.765367,0.490745,0.416393
C000511,3471,Mary,Franco,Mary Franco,XXXXXXXXX,Consumer,New Bedford,MA,EE. UU.,1214 Dusty Crescent,2740,41.63562393,-70.93080139,LATAM,Central America,11,35,5654.11,897.29,13,0.3714,2.14,2.49,0.34,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-20,2017-09-25,1,0,0,3.0,0,,Active,normal activity,Relationship check-in,2017-09-25,none,28,Low,72,0.283271,0.489745,-0.824565
C000512,11421,Tiffany,Brown,Tiffany Brown,XXXXXXXXX,Consumer,New Orleans,LA,EE. UU.,9144 Gentle Dale,70122,29.98578072,-90.06645203,Europe,Western Europe,10,29,5650.31,-222.41,17,0.5862,2.86,3.9,1.03,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-12,2017-09-30,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-30,none,46,Medium,54,0.348334,0.488744,0.79987
C000513,2417,Mary,Mullins,Mary Mullins,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,3593 Blue Brook Acres,725,18.20726204,-66.3705368,Europe,Western Europe,7,25,5649.53,671.84,5,0.2,3.6,2.76,-0.84,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-26,2017-07-22,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-07-22,none,14,Low,86,-0.797667,0.487744,-0.35473
C000514,2581,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Newburgh,NY,EE. UU.,5907 Broad Pond Chase,12550,41.50205994,-74.01177216,LATAM,Central America,7,23,5649.43,-661.59,12,0.5217,3.48,4.3,0.83,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-11,2017-04-19,1,0,1,2.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-04-19,none,41,Medium,59,0.828321,0.486743,-0.277426
C000515,4444,Russell,Sullivan,Russell Sullivan,XXXXXXXXX,Corporate,Mount Prospect,IL,EE. UU.,1723 Tawny Via,60056,42.04830551,-87.96134186,Europe,Western Europe,7,25,5649.4,731.76,14,0.56,2.56,3.2,0.64,Cleats,Perfect Fitness Perfect Rip Deck,2015-05-31,2017-06-28,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-28,none,42,Medium,58,-0.423649,0.485743,0.764575
C000516,1989,Richard,Leach,Richard Leach,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,9420 Honey Grove Mews,725,18.20192337,-66.37052918,LATAM,Central America,8,32,5649.23,1023.42,17,0.5312,2.03,2.44,0.41,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-06,2017-09-10,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-10,none,39,Medium,61,-0.204207,0.484742,-0.850485
C000517,5533,Mary,Harrison,Mary Harrison,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,852 Rocky Brook Mountain,725,18.26202202,-66.37059021,LATAM,Central America,9,25,5641.58,1233.0,12,0.48,2.8,3.12,0.32,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-17,2017-10-02,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-10-02,none,35,Medium,65,0.725529,0.483742,0.489491
C000518,6898,Nathan,Butler,Nathan Butler,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,9393 Fallen Hill,725,18.26618958,-66.37059784,Europe,Western Europe,10,28,5639.3,1015.12,16,0.5714,3.04,3.43,0.39,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,2015-09-06,2016-11-05,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-11-05,none,42,Medium,58,-0.866175,0.482741,0.129234
C000519,5331,Victoria,Hines,Victoria Hines,XXXXXXXXX,Consumer,Bakersfield,CA,EE. UU.,8172 High Branch Canyon,93308,35.43272018,-119.0332794,Pacific Asia,Oceania,8,28,5637.46,665.45,9,0.3214,3.36,3.36,0.0,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-26,2017-02-04,1,0,0,3.0,0,,Active,normal activity,Relationship check-in,2017-02-04,none,22,Low,78,0.551741,0.481741,-0.680814
C000520,6514,Crystal,Contreras,Crystal Contreras,XXXXXXXXX,Consumer,Tampa,FL,EE. UU.,4436 Tawny Private,33624,28.10211754,-82.51211548,Pacific Asia,Central America,8,27,5636.37,1042.05,19,0.7037,2.3,3.15,0.85,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-03-29,2017-01-25,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-01-25,none,54,Medium,46,0.05308,0.48074,0.875255
C000521,640,Jean,Smith,Jean Smith,XXXXXXXXX,Corporate,New Castle,DE,EE. UU.,9871 Cotton Highway,19720,39.28265762,-77.4777832,Europe,Central America,9,30,5634.4,490.43,20,0.6667,3.3,4.07,0.77,Cleats,Perfect Fitness Perfect Rip Deck,2015-03-06,2017-06-27,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-27,none,50,Medium,50,-0.630759,0.47974,-0.609912
C000522,10650,Donna,Carter,Donna Carter,XXXXXXXXX,Corporate,Redmond,WA,EE. UU.,3040 Cozy Freeway,98052,47.6374054,-122.1243591,Europe,Western Europe,8,29,5630.52,381.91,15,0.5172,2.86,4.0,1.14,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-03-26,2017-09-17,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-17,none,42,Medium,58,0.877638,0.478739,0.023673
C000523,1962,Marie,Smith,Marie Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1794 High Diversion,725,18.26423073,-66.37058258,Europe,Eastern Asia,9,30,5630.35,-584.87,16,0.5333,2.6,2.87,0.27,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-23,2017-07-22,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-22,none,39,Medium,61,-0.663545,0.477739,0.575737
C000524,2826,Lisa,Wallace,Lisa Wallace,XXXXXXXXX,Home Office,San Ramon,CA,EE. UU.,6635 Iron Landing,94583,37.77399063,-121.966629,Europe,Western Europe,9,30,5627.3,1177.84,15,0.5,3.33,3.77,0.43,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-01-17,2017-09-12,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-12,none,37,Medium,63,0.100434,0.476738,-0.873289
C000525,142,Heather,Smith,Heather Smith,XXXXXXXXX,Consumer,Opa Locka,FL,EE. UU.,814 Jagged Cape,33055,25.89972687,-80.25153351,Europe,Central America,5,23,5625.47,-1189.73,13,0.5652,3.3,4.35,1.04,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-17,2017-06-06,1,0,0,4.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-06-06,none,45,Medium,55,0.516159,0.475738,0.712217
C000526,2451,Joshua,Garcia,Joshua Garcia,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,2437 Thunder Oak Highway,725,18.27152634,-66.37050629,USCA,West Africa,8,31,5625.44,179.07,21,0.6774,1.87,3.13,1.26,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-06-25,2017-09-15,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-15,none,54,Medium,46,-0.862225,0.474737,-0.176615
C000527,9971,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Detroit,MI,EE. UU.,37 Lost Terrace,48238,42.39110184,-83.13121796,Pacific Asia,Oceania,8,33,5624.38,478.37,18,0.5455,2.97,3.58,0.61,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-03,2017-05-02,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-05-02,none,41,Medium,59,0.755542,0.473737,-0.452471
C000528,335,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1082 Rustic Rabbit Street,725,18.35899162,-66.07816315,LATAM,Central America,10,28,5624.34,1206.72,17,0.6071,2.54,3.04,0.5,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-05-14,2017-06-25,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-06-25,none,45,Medium,55,-0.251627,0.472736,0.844514
C000529,2433,James,Smith,James Smith,XXXXXXXXX,Home Office,Caguas,PR,Puerto Rico,252 Honey Embers Canyon,725,18.24088669,-66.37055969,LATAM,Central America,11,28,5623.51,415.81,11,0.3929,3.29,3.29,0.0,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-02-24,2017-09-22,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-09-22,none,28,Low,72,-0.385154,0.471736,-0.793172
C000530,1739,Justin,Smith,Justin Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,5105 Middle Bay,725,18.27999878,-66.37059021,LATAM,Central America,8,24,5619.58,1193.48,14,0.5833,2.17,2.79,0.62,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-01-15,2017-08-20,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-20,none,44,Medium,56,0.820277,0.470735,0.32489
C000531,8613,Mary,Kirk,Mary Kirk,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,5455 Hidden Cloud Carrefour,725,18.28564835,-66.3706131,Europe,Western Europe,11,31,5619.45,-515.0,12,0.3871,3.48,3.97,0.48,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-07,2017-06-15,1,0,0,2.0,0,,Active,normal activity,Relationship check-in,2017-06-15,none,30,Low,70,-0.824805,0.469735,0.314716
C000532,11403,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Elmhurst,IL,EE. UU.,3996 Crystal Zephyr Swale,60126,41.90410233,-87.93784332,Europe,Western Europe,8,28,5619.35,1092.73,11,0.3929,3.71,4.25,0.54,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-03-21,2017-06-23,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-23,none,30,Low,70,0.395836,0.468734,-0.789685
C000533,4943,Paul,Sosa,Paul Sosa,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,3327 Indian Centre,725,18.28994179,-66.37062073,USCA,East of USA,8,28,5619.28,398.42,20,0.7143,3.46,4.32,0.86,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-05-01,2017-07-27,1,0,1,4.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-27,none,54,Medium,46,0.241692,0.467734,0.850182
C000534,1512,Mary,Rowe,Mary Rowe,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,2924 Velvet Dale Corners,725,18.23362732,-66.37055969,Europe,Western Europe,7,30,5614.42,1300.74,30,1.0,2.5,3.83,1.33,Water Sports,Pelican Sunstream 100 Kayak,2015-04-27,2017-09-19,1,0,0,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-19,none,77,Critical,23,-0.752956,0.466733,-0.463915
C000535,4435,George,Cross,George Cross,XXXXXXXXX,Corporate,Roseville,MI,EE. UU.,3931 Gentle Ramp,48066,41.86886215,-84.57365418,Pacific Asia,Central America,10,28,5613.25,159.91,25,0.8929,2.89,4.46,1.57,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-06,2016-12-15,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2016-12-15,none,70,High,30,0.869094,0.465733,-0.166638
C000536,1169,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Oxnard,CA,EE. UU.,1055 Crystal Woods,93030,34.19039154,-119.177803,LATAM,US Center ,8,29,5613.23,913.61,6,0.2069,3.62,3.41,-0.21,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-05-13,2017-07-12,1,0,0,5.0,0,,Active,normal activity,Relationship check-in,2017-07-12,none,14,Low,86,-0.528595,0.464732,0.71036
C000537,731,Robert,Smith,Robert Smith,XXXXXXXXX,Home Office,Lilburn,GA,EE. UU.,1063 Fallen Subdivision,30047,33.90919495,-84.159935,USCA,Western Europe,10,35,5610.42,113.59,16,0.4571,3.17,3.54,0.37,Cleats,Perfect Fitness Perfect Rip Deck,2015-01-18,2017-01-29,1,0,0,1.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-01-29,none,34,Low,66,-0.090125,0.463732,-0.88138
C000538,1804,Kathleen,Lee,Kathleen Lee,XXXXXXXXX,Corporate,Howell,MI,EE. UU.,1381 Rocky Limits,48843,42.60770416,-83.93352509,Europe,West of USA ,11,32,5607.53,-287.68,19,0.5938,2.53,2.91,0.38,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-06-21,2017-07-28,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-28,none,43,Medium,57,0.66221,0.462731,0.589371
C000539,6461,Patricia,Delgado,Patricia Delgado,XXXXXXXXX,Consumer,Salem,OR,EE. UU.,5403 Sunny Island Row,97303,45.01254654,-123.0796127,Pacific Asia,South America,7,24,5607.33,774.96,16,0.6667,2.5,3.29,0.79,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-19,2017-01-16,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-01-16,none,51,Medium,49,-0.886929,0.461731,0.01274
C000540,4187,Jesse,Mack,Jesse Mack,XXXXXXXXX,Consumer,Augusta,GA,EE. UU.,9674 Shady Gardens,30907,33.52104187,-82.04935455,Europe,Western Europe,8,25,5604.46,-56.42,22,0.88,2.92,4.2,1.28,Water Sports,Pelican Sunstream 100 Kayak,2015-08-08,2017-08-09,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-09,none,68,High,32,0.645766,0.46073,-0.608862
C000541,7401,Mary,Moore,Mary Moore,XXXXXXXXX,Corporate,Santa Clara,CA,EE. UU.,5401 Hidden Island Hollow,95051,37.34420395,-121.9884415,Europe,West Asia,11,30,5604.27,-47.85,13,0.4333,2.57,2.8,0.23,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-08-27,2017-09-03,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-09-03,none,32,Low,68,-0.064925,0.45973,0.885682
C000542,4008,Diana,Smith,Diana Smith,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,3304 Heather Pioneer Vista,725,18.26348877,-66.37052918,LATAM,Central America,8,27,5604.24,-12.36,14,0.5185,3.33,3.81,0.48,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-02-19,2017-08-21,1,0,0,2.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-08-21,none,39,Medium,61,-0.550717,0.458729,-0.697337
C000543,1901,Jacob,Smith,Jacob Smith,XXXXXXXXX,Consumer,Chicago,IL,EE. UU.,8259 Foggy Edge,60625,41.97568893,-87.69367981,Pacific Asia,Central America,7,28,5601.33,383.9,19,0.6786,3.11,4.21,1.11,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,2015-03-16,2017-03-11,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-03-11,none,53,Medium,47,0.877635,0.457729,0.142273
C000544,1853,Mary,Austin,Mary Austin,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,4090 Colonial End,725,18.26019096,-66.37052918,LATAM,West of USA ,7,25,5599.51,-1514.7,15,0.6,3.4,3.8,0.4,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-24,2017-06-07,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-06-07,none,44,Medium,56,-0.743675,0.456728,0.488208
C000545,6581,Christian,Smith,Christian Smith,XXXXXXXXX,Consumer,Virginia Beach,VA,EE. UU.,8609 Golden Pathway,23455,36.91083145,-76.12958527,Europe,West Africa,6,24,5599.22,896.82,11,0.4583,3.38,3.67,0.29,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-05-17,2017-09-19,1,0,1,4.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-19,none,34,Low,66,0.218709,0.455728,-0.862832
C000546,11120,Mary,Smith,Mary Smith,XXXXXXXXX,Corporate,Saint Louis,MO,EE. UU.,4534 Silver Limits,63116,38.58456039,-90.26252747,LATAM,South America,7,27,5594.31,458.41,10,0.3704,2.33,2.96,0.63,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,2015-08-08,2017-06-07,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-06-07,none,29,Low,71,0.421808,0.454727,0.784411
C000547,11523,Mary,Mayer,Mary Mayer,XXXXXXXXX,Consumer,Tampa,FL,EE. UU.,9173 Little River Place,33624,28.10211754,-82.51211548,Africa,Oceania,8,28,5594.21,602.1,9,0.3214,3.43,4.04,0.61,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,2015-09-01,2017-05-03,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-05-03,none,26,Low,74,-0.841372,0.453727,-0.293642
C000548,9586,Mary,Olson,Mary Olson,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1399 Dewy Expressway,725,18.29301071,-66.37052155,Pacific Asia,Central America,6,25,5593.44,1409.02,11,0.44,2.48,2.96,0.48,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,2015-03-12,2017-06-12,1,1,0,,0,,Active,normal activity,Relationship check-in,2017-06-12,none,33,Low,67,0.819221,0.452726,-0.352017
C000549,2528,Mary,Acevedo,Mary Acevedo,XXXXXXXXX,Corporate,Mount Pleasant,MI,EE. UU.,3901 Iron Parade,48858,43.61513138,-84.60793304,LATAM,Central America,8,25,5589.48,978.48,21,0.84,2.16,3.12,0.96,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-13,2017-09-30,1,1,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-09-30,none,64,High,36,-0.366492,0.451726,0.813405
C000550,9018,Mary,Smith,Mary Smith,XXXXXXXXX,Consumer,Dallas,TX,EE. UU.,6501 Emerald Crest,75240,32.93148804,-96.81433868,Europe,Central America,7,26,5589.47,410.07,8,0.3077,3.42,3.54,0.12,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-07-31,2017-03-16,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-03-16,none,22,Low,78,-0.279365,0.450725,-0.847822
C000551,10490,Brenda,Ramirez,Brenda Ramirez,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,4850 Sunny Willow Passage,725,18.20340729,-66.37051392,LATAM,South America,9,28,5589.3,402.23,26,0.9286,2.54,4.57,2.04,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-27,2017-09-26,1,0,1,5.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-26,none,75,Critical,25,0.779131,0.449725,0.436696
C000552,8869,Thomas,Lambert,Thomas Lambert,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,2777 Crystal Blossom Dale,725,18.25988579,-66.3706131,USCA,West of USA ,8,29,5588.41,-181.64,15,0.5172,2.9,3.66,0.76,Cleats,Perfect Fitness Perfect Rip Deck,2015-12-11,2017-02-06,1,0,0,5.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-06,none,40,Medium,60,-0.86998,0.448724,0.204405
C000553,10253,Kyle,Smith,Kyle Smith,XXXXXXXXX,Consumer,Caguas,PR,Puerto Rico,1023 Honey Grove,725,18.21958351,-66.3706131,Europe,Western Europe,7,27,5588.31,1433.52,18,0.6667,2.63,3.7,1.07,Cleats,Perfect Fitness Perfect Rip Deck,2015-07-01,2017-09-05,1,0,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-09-05,none,52,Medium,48,0.503705,0.447724,-0.738799
C000554,10051,Kathryn,Smith,Kathryn Smith,XXXXXXXXX,Consumer,Weslaco,TX,EE. UU.,9188 Red Highway,78596,26.16252518,-97.98887634,Europe,Western Europe,9,27,5587.34,-622.94,9,0.3333,3.93,3.52,-0.41,Cleats,Perfect Fitness Perfect Rip Deck,2015-02-04,2017-08-12,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-08-12,none,23,Low,77,0.127706,0.446723,0.885511
C000555,3813,Andrew,Smith,Andrew Smith,XXXXXXXXX,Consumer,Brooklyn,NY,EE. UU.,1829 Jagged Gate Forest,11201,40.62839508,-73.94129944,Pacific Asia,West of USA ,9,28,5586.4,631.61,9,0.3214,2.86,2.71,-0.14,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-07,2017-06-19,1,0,0,,0,,Active,normal activity,Relationship check-in,2017-06-19,none,22,Low,78,-0.692707,0.445723,-0.567
C000556,9636,Mary,Cruz,Mary Cruz,XXXXXXXXX,Corporate,San Francisco,CA,EE. UU.,3702 Burning Passage,94122,37.7617569,-122.4713516,Europe,Western Europe,7,28,5584.49,381.94,22,0.7857,1.79,2.21,0.43,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-07-17,2017-04-30,1,0,1,3.0,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-04-30,none,57,High,43,0.89428,0.444722,-0.049856
C000557,5207,Catherine,Erickson,Catherine Erickson,XXXXXXXXX,Corporate,Caguas,PR,Puerto Rico,5840 Pleasant Link,725,18.29409218,-66.37052155,LATAM,Central America,7,25,5584.48,-206.6,18,0.72,3.44,4.44,1.0,Cleats,Perfect Fitness Perfect Rip Deck,2015-04-20,2017-02-24,1,0,0,3.0,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-02-24,none,55,High,45,-0.626083,0.443722,0.641195
C000558,11124,Mary,Bowman,Mary Bowman,XXXXXXXXX,Consumer,Humacao,PR,Puerto Rico,151 Red Deer Landing,791,18.1501503,-65.82595062,Europe,Western Europe,8,28,5584.36,-506.7,13,0.4643,3.5,4.18,0.68,Cleats,Perfect Fitness Perfect Rip Deck,2015-06-08,2017-07-27,1,0,0,,1,Monitor,Stabilize,operational friction,Service recovery plan,2017-07-27,none,36,Medium,64,0.028549,0.442721,-0.896205
C000559,5190,Mary,Smith,Mary Smith,XXXXXXXXX,Home Office,Middletown,CT,EE. UU.,7262 Silent Forest,6457,41.55907822,-72.65383911,USCA,East of USA,11,29,5583.49,59.68,21,0.7241,2.69,3.83,1.14,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2015-01-23,2017-07-06,1,1,1,,3,Escalate,At Risk,critical support or high risk score,Executive escalation,2017-07-06,none,56,High,44,0.584648,0.441721,0.680492
