customer_id,source_customer_id,source_dataset,customer_full_name,customer_email,mapping_method,mapping_note
C000728,3138,DataCo SMART Supply Chain,Barbara Nelson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000729,388,DataCo SMART Supply Chain,Robert Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000730,11777,DataCo SMART Supply Chain,Melissa Marsh,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000731,10077,DataCo SMART Supply Chain,Judith Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000732,8930,DataCo SMART Supply Chain,Jordan Mcgee,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000733,364,DataCo SMART Supply Chain,Jason Mcmahon,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000734,11492,DataCo SMART Supply Chain,Evelyn Allen,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000735,4904,DataCo SMART Supply Chain,Bruce Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000736,3365,DataCo SMART Supply Chain,William Crawford,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000737,682,DataCo SMART Supply Chain,Emma Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000738,11542,DataCo SMART Supply Chain,Mary Perkins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000739,5068,DataCo SMART Supply Chain,Anna Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000740,10213,DataCo SMART Supply Chain,Justin Huff,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000741,10331,DataCo SMART Supply Chain,Megan Collier,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000742,10815,DataCo SMART Supply Chain,Dennis Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000743,8800,DataCo SMART Supply Chain,John Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000744,5382,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000745,4721,DataCo SMART Supply Chain,Scott Keith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000746,7317,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000747,9283,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000748,11109,DataCo SMART Supply Chain,William Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000749,11766,DataCo SMART Supply Chain,Mary Mason,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000750,9103,DataCo SMART Supply Chain,Nathan Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000751,2087,DataCo SMART Supply Chain,Mary Burton,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000752,1627,DataCo SMART Supply Chain,Mary Gonzales,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000753,5033,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000754,11700,DataCo SMART Supply Chain,Ruth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000755,2833,DataCo SMART Supply Chain,Eric Vega,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000756,72,DataCo SMART Supply Chain,Frank Gillespie,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000757,4700,DataCo SMART Supply Chain,Mary Campbell,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000758,502,DataCo SMART Supply Chain,Jennifer May,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000759,11784,DataCo SMART Supply Chain,Mary Cunningham,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000760,8420,DataCo SMART Supply Chain,Gregory Fitzpatrick,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000761,3501,DataCo SMART Supply Chain,Rachel Davila,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000762,4969,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000763,847,DataCo SMART Supply Chain,Jerry Ferguson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000764,10572,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000765,8065,DataCo SMART Supply Chain,Margaret Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000766,1106,DataCo SMART Supply Chain,Daniel Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000767,373,DataCo SMART Supply Chain,George Sandoval,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000768,483,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000769,2824,DataCo SMART Supply Chain,Mary Bray,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000770,6263,DataCo SMART Supply Chain,John Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000771,11313,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000772,40,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000773,10521,DataCo SMART Supply Chain,Mary Wood,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000774,9785,DataCo SMART Supply Chain,Barbara Barnes,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000775,6281,DataCo SMART Supply Chain,Eugene Calderon,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000776,8587,DataCo SMART Supply Chain,James Roy,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000777,3336,DataCo SMART Supply Chain,Sandra Hunter,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000778,12341,DataCo SMART Supply Chain,Roy Fields,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000779,4258,DataCo SMART Supply Chain,Charles Rogers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000780,9341,DataCo SMART Supply Chain,Karen Collins,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000781,4991,DataCo SMART Supply Chain,Mary Krause,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000782,9671,DataCo SMART Supply Chain,Jennifer Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000783,7790,DataCo SMART Supply Chain,Edward Castaneda,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000784,4557,DataCo SMART Supply Chain,David Sutton,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000785,12013,DataCo SMART Supply Chain,Katherine Kramer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000786,9459,DataCo SMART Supply Chain,Stephen Bond,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000787,6229,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000788,3020,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000789,7988,DataCo SMART Supply Chain,Mary Rice,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000790,12432,DataCo SMART Supply Chain,Angela Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000791,4595,DataCo SMART Supply Chain,Christian Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000792,12347,DataCo SMART Supply Chain,Ralph Preston,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000793,569,DataCo SMART Supply Chain,Mary Frye,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000794,4582,DataCo SMART Supply Chain,Brian House,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000795,9819,DataCo SMART Supply Chain,Crystal Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000796,771,DataCo SMART Supply Chain,Patricia Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000797,5672,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000798,3229,DataCo SMART Supply Chain,Teresa Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000799,4376,DataCo SMART Supply Chain,Scott Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000800,12210,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000801,10992,DataCo SMART Supply Chain,Barbara Duran,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000802,10803,DataCo SMART Supply Chain,Laura Carey,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000803,7298,DataCo SMART Supply Chain,Mary Barnes,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000804,10278,DataCo SMART Supply Chain,Mary Farrell,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000805,8697,DataCo SMART Supply Chain,Gerald Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000806,9248,DataCo SMART Supply Chain,Mary Luna,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000807,9898,DataCo SMART Supply Chain,Mary Moon,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000808,5907,DataCo SMART Supply Chain,Mary Proctor,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000809,245,DataCo SMART Supply Chain,Deborah Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000810,6459,DataCo SMART Supply Chain,Vincent Valenzuela,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000811,9325,DataCo SMART Supply Chain,Mary Navarro,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000812,4863,DataCo SMART Supply Chain,Elizabeth Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000813,12192,DataCo SMART Supply Chain,Mary Carlson,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000814,9375,DataCo SMART Supply Chain,George Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000815,6529,DataCo SMART Supply Chain,Aaron Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000816,2942,DataCo SMART Supply Chain,Mary Taylor,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000817,12291,DataCo SMART Supply Chain,Jennifer Sims,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000818,9690,DataCo SMART Supply Chain,Edward Mccoy,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000819,9003,DataCo SMART Supply Chain,Judy Duran,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000820,7215,DataCo SMART Supply Chain,Patricia Ruiz,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000821,3074,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000822,3272,DataCo SMART Supply Chain,Julie Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000823,8618,DataCo SMART Supply Chain,Joan Trujillo,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000824,3323,DataCo SMART Supply Chain,Megan Meyers,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000825,6342,DataCo SMART Supply Chain,Kimberly Blair,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000826,11263,DataCo SMART Supply Chain,Mary Keller,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000827,12201,DataCo SMART Supply Chain,Mary Burton,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000828,5946,DataCo SMART Supply Chain,Daniel Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000829,5301,DataCo SMART Supply Chain,Mary Ward,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000830,1762,DataCo SMART Supply Chain,Nicholas Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000831,7013,DataCo SMART Supply Chain,Amber Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000832,3868,DataCo SMART Supply Chain,Rachel Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000833,11606,DataCo SMART Supply Chain,Mary Cisneros,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000834,5411,DataCo SMART Supply Chain,Robert Crane,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000835,1731,DataCo SMART Supply Chain,Michelle Bennett,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000836,11133,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000837,2429,DataCo SMART Supply Chain,Mary Roberts,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000838,5741,DataCo SMART Supply Chain,Mary Spencer,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000839,1498,DataCo SMART Supply Chain,Peter Bray,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000840,455,DataCo SMART Supply Chain,Jeffrey Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000841,10854,DataCo SMART Supply Chain,Mary Coleman,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000842,1589,DataCo SMART Supply Chain,Matthew Brennan,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000843,433,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000844,9872,DataCo SMART Supply Chain,Mary Aguilar,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000845,5093,DataCo SMART Supply Chain,Sara Rice,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000846,2609,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000847,4159,DataCo SMART Supply Chain,Mary Castillo,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000848,1225,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
C000849,3676,DataCo SMART Supply Chain,Mary Smith,XXXXXXXXX,direct_dataco_customer,Direct mapping from DataCo Customer Id to Nelson DSS customer_id.
