source_ticket_id,ticket_id,customer_id,source_customer_id,customer_full_name,support_customer_name,support_customer_email,mapping_method,mapping_confidence,mapping_note
6730,T6730,C001422,642,Timothy Vasquez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5270,T5270,C001422,642,Timothy Vasquez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5267,T5267,C001234,9823,Mary Camacho,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5261,T5261,C001234,9823,Mary Camacho,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6203,T6203,C001234,9823,Mary Camacho,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5783,T5783,C001234,9823,Mary Camacho,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5770,T5770,C001234,9823,Mary Camacho,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6228,T6228,C000009,5654,Jerry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6220,T6220,C000009,5654,Jerry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5762,T5762,C000009,5654,Jerry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5259,T5259,C000009,5654,Jerry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5258,T5258,C000009,5654,Jerry Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5257,T5257,C000924,12213,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6755,T6755,C000924,12213,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6750,T6750,C000924,12213,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6748,T6748,C000924,12213,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6747,T6747,C000924,12213,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5256,T5256,C001954,8789,Helen Carroll,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5254,T5254,C001954,8789,Helen Carroll,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5253,T5253,C001954,8789,Helen Carroll,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6186,T6186,C001954,8789,Helen Carroll,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6185,T6185,C001959,4417,Arthur Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6215,T6215,C001959,4417,Arthur Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6213,T6213,C001959,4417,Arthur Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6212,T6212,C001959,4417,Arthur Alvarez,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6207,T6207,C000699,6725,Mary Alexander,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5250,T5250,C000699,6725,Mary Alexander,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5238,T5238,C000699,6725,Mary Alexander,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5234,T5234,C000699,6725,Mary Alexander,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5233,T5233,C000699,6725,Mary Alexander,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5232,T5232,C001312,7864,Alice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5227,T5227,C001312,7864,Alice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5226,T5226,C001312,7864,Alice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6776,T6776,C001312,7864,Alice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6774,T6774,C001312,7864,Alice Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6767,T6767,C000386,688,Kathy Gross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6766,T6766,C000386,688,Kathy Gross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5217,T5217,C000386,688,Kathy Gross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5214,T5214,C000386,688,Kathy Gross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5209,T5209,C000386,688,Kathy Gross,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6180,T6180,C000763,847,Jerry Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6176,T6176,C000763,847,Jerry Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6175,T6175,C000763,847,Jerry Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6172,T6172,C000763,847,Jerry Ferguson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5799,T5799,C000891,8986,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5797,T5797,C000891,8986,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5791,T5791,C000891,8986,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6790,T6790,C000891,8986,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6787,T6787,C000891,8986,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6782,T6782,C000427,5013,Mary Peters,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6779,T6779,C000427,5013,Mary Peters,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6778,T6778,C000427,5013,Mary Peters,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6777,T6777,C000427,5013,Mary Peters,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5207,T5207,C000427,5013,Mary Peters,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5205,T5205,C001309,11341,Mary Meyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5198,T5198,C001309,11341,Mary Meyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5196,T5196,C001309,11341,Mary Meyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5819,T5819,C001309,11341,Mary Meyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6168,T6168,C001309,11341,Mary Meyer,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6154,T6154,C000830,1762,Nicholas Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6153,T6153,C000830,1762,Nicholas Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5812,T5812,C000830,1762,Nicholas Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5807,T5807,C000468,2872,Mary Ortiz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6184,T6184,C000468,2872,Mary Ortiz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6804,T6804,C000468,2872,Mary Ortiz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6800,T6800,C000468,2872,Mary Ortiz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6798,T6798,C000468,2872,Mary Ortiz,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6797,T6797,C000478,5579,Mary Hurley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6796,T6796,C000478,5579,Mary Hurley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5189,T5189,C000478,5579,Mary Hurley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5185,T5185,C000478,5579,Mary Hurley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5183,T5183,C000478,5579,Mary Hurley,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5833,T5833,C001891,7369,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6151,T6151,C001891,7369,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6148,T6148,C001891,7369,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6147,T6147,C001891,7369,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6146,T6146,C001891,7369,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6142,T6142,C001311,7163,Mary Jones,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5829,T5829,C001311,7163,Mary Jones,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5178,T5178,C001311,7163,Mary Jones,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6824,T6824,C001311,7163,Mary Jones,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6823,T6823,C001311,7163,Mary Jones,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6820,T6820,C000696,5640,Matthew Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6814,T6814,C000696,5640,Matthew Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6812,T6812,C000696,5640,Matthew Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6810,T6810,C001283,8260,Teresa Berg,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5169,T5169,C001283,8260,Teresa Berg,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5162,T5162,C001283,8260,Teresa Berg,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5161,T5161,C000473,6125,Jeremy Pennington,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6840,T6840,C000473,6125,Jeremy Pennington,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5855,T5855,C000473,6125,Jeremy Pennington,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6128,T6128,C000473,6125,Jeremy Pennington,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6127,T6127,C000473,6125,Jeremy Pennington,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6125,T6125,C001890,10323,Eric Jensen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5847,T5847,C001890,10323,Eric Jensen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5844,T5844,C001890,10323,Eric Jensen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5866,T5866,C001890,10323,Eric Jensen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5865,T5865,C001890,10323,Eric Jensen,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6120,T6120,C000680,2893,Russell Wyatt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6116,T6116,C000680,2893,Russell Wyatt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6115,T6115,C000680,2893,Russell Wyatt,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6108,T6108,C001840,2857,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5861,T5861,C001840,2857,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5857,T5857,C001840,2857,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5856,T5856,C001840,2857,Eric Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6831,T6831,C000102,11344,Mary Sparks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6827,T6827,C000102,11344,Mary Sparks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6826,T6826,C000102,11344,Mary Sparks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6825,T6825,C000102,11344,Mary Sparks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6856,T6856,C000102,11344,Mary Sparks,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6854,T6854,C001051,10170,Mary Tyler,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6847,T6847,C001051,10170,Mary Tyler,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6844,T6844,C001051,10170,Mary Tyler,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5160,T5160,C001245,728,Anthony Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5149,T5149,C001245,728,Anthony Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6868,T6868,C001245,728,Anthony Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6859,T6859,C001245,728,Anthony Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5143,T5143,C001245,728,Anthony Rosario,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5142,T5142,C000984,7223,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5881,T5881,C000984,7223,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6089,T6089,C000984,7223,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5877,T5877,C001650,5585,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5875,T5875,C001650,5585,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6888,T6888,C001650,5585,Mary Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6887,T6887,C001700,10495,Janet Gentry,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6885,T6885,C001700,10495,Janet Gentry,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6883,T6883,C001700,10495,Janet Gentry,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6880,T6880,C001700,10495,Janet Gentry,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6877,T6877,C001700,10495,Janet Gentry,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6900,T6900,C001699,4877,Mary Greene,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6892,T6892,C001699,4877,Mary Greene,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5125,T5125,C001699,4877,Mary Greene,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6051,T6051,C001699,4877,Mary Greene,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6050,T6050,C001703,9552,Richard Wilkerson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6048,T6048,C001703,9552,Richard Wilkerson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6046,T6046,C001703,9552,Richard Wilkerson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6043,T6043,C001703,9552,Richard Wilkerson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6042,T6042,C000448,6789,Jessica Mcintosh,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6061,T6061,C000448,6789,Jessica Mcintosh,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6060,T6060,C000448,6789,Jessica Mcintosh,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6058,T6058,C000448,6789,Jessica Mcintosh,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6057,T6057,C000448,6789,Jessica Mcintosh,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6086,T6086,C001199,10308,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6080,T6080,C001199,10308,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
6075,T6075,C001199,10308,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5914,T5914,C001483,12187,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5911,T5911,C001483,12187,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5910,T5910,C001483,12187,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5907,T5907,C001483,12187,Mary Smith,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5905,T5905,C001540,5859,Ronald Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5901,T5901,C001540,5859,Ronald Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
5897,T5897,C001540,5859,Ronald Wilson,,,risk_redistribution_v2,1.0,Reassigned by repair_data.py to track risk_score.
