outcome_id,review_id,customer_id,source_customer_id,customer_full_name,outcome_date,outcome_status,outcome_type,follow_up_required
OUT000955,R9955,C000728,3138,Barbara Nelson,2026-05-08,In Progress,Executive escalation,True
OUT000956,R9956,C000728,3138,Barbara Nelson,2026-05-08,In Progress,Executive escalation,True
OUT000957,R9957,C000728,3138,Barbara Nelson,2026-05-09,In Progress,Executive escalation,True
OUT000958,R9958,C000729,388,Robert Smith,2026-05-07,Completed,Service recovery plan,False
OUT000959,R9959,C000730,11777,Melissa Marsh,2026-05-07,In Progress,Executive escalation,True
OUT000960,R9960,C000730,11777,Melissa Marsh,2026-05-08,In Progress,Executive escalation,True
OUT000961,R9961,C000730,11777,Melissa Marsh,2026-05-09,In Progress,Executive escalation,True
OUT000962,R9962,C000733,364,Jason Mcmahon,2026-05-08,In Progress,Executive escalation,True
OUT000963,R9963,C000733,364,Jason Mcmahon,,Pending,Executive escalation,True
OUT000964,R9964,C000733,364,Jason Mcmahon,,Pending,Executive escalation,True
OUT000965,R9965,C000734,11492,Evelyn Allen,2026-05-08,In Progress,Executive escalation,True
OUT000966,R9966,C000734,11492,Evelyn Allen,2026-05-08,In Progress,Executive escalation,True
OUT000967,R9967,C000734,11492,Evelyn Allen,2026-05-09,In Progress,Executive escalation,True
OUT000968,R9968,C000735,4904,Bruce Smith,,Pending,Service recovery plan,True
OUT000969,R9969,C000736,3365,William Crawford,2026-05-07,In Progress,Executive escalation,True
OUT000970,R9970,C000736,3365,William Crawford,2026-05-08,In Progress,Executive escalation,True
OUT000971,R9971,C000736,3365,William Crawford,2026-05-09,In Progress,Executive escalation,True
OUT000972,R9972,C000737,682,Emma Smith,,Pending,Service recovery plan,True
OUT000973,R9973,C000738,11542,Mary Perkins,,Pending,Service recovery plan,True
OUT000974,R9974,C000739,5068,Anna Smith,2026-05-07,Completed,Service recovery plan,False
OUT000975,R9975,C000740,10213,Justin Huff,2026-05-07,Completed,Service recovery plan,False
OUT000976,R9976,C000742,10815,Dennis Smith,2026-05-08,Completed,Service recovery plan,False
OUT000977,R9977,C000743,8800,John Smith,2026-05-07,In Progress,Executive escalation,True
OUT000978,R9978,C000743,8800,John Smith,2026-05-08,In Progress,Executive escalation,True
OUT000979,R9979,C000743,8800,John Smith,2026-05-09,In Progress,Executive escalation,True
OUT000980,R9980,C000745,4721,Scott Keith,,Pending,Service recovery plan,True
OUT000981,R9981,C000746,7317,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT000982,R9982,C000748,11109,William Smith,2026-05-08,Completed,Service recovery plan,False
OUT000983,R9983,C000749,11766,Mary Mason,2026-05-08,Completed,Service recovery plan,False
OUT000984,R9984,C000751,2087,Mary Burton,2026-05-07,In Progress,Executive escalation,True
OUT000985,R9985,C000751,2087,Mary Burton,,Pending,Executive escalation,True
OUT000986,R9986,C000751,2087,Mary Burton,2026-05-09,In Progress,Executive escalation,True
OUT000987,R9987,C000752,1627,Mary Gonzales,2026-05-08,In Progress,Executive escalation,True
OUT000988,R9988,C000752,1627,Mary Gonzales,,Pending,Executive escalation,True
OUT000989,R9989,C000752,1627,Mary Gonzales,2026-05-09,In Progress,Executive escalation,True
OUT000990,R9990,C000754,11700,Ruth Smith,2026-05-07,Completed,Service recovery plan,False
OUT000991,R9991,C000755,2833,Eric Vega,2026-05-07,Completed,Service recovery plan,False
OUT000992,R9992,C000756,72,Frank Gillespie,2026-05-07,Completed,Service recovery plan,False
OUT000993,R9993,C000757,4700,Mary Campbell,2026-05-07,Completed,Service recovery plan,False
OUT000994,R9994,C000758,502,Jennifer May,2026-05-08,Completed,Service recovery plan,False
OUT000995,R9995,C000759,11784,Mary Cunningham,2026-05-07,In Progress,Executive escalation,True
OUT000996,R9996,C000759,11784,Mary Cunningham,2026-05-08,In Progress,Executive escalation,True
OUT000997,R9997,C000759,11784,Mary Cunningham,2026-05-09,In Progress,Executive escalation,True
OUT000998,R9998,C000760,8420,Gregory Fitzpatrick,,Pending,Service recovery plan,True
OUT000999,R9999,C000761,3501,Rachel Davila,2026-05-08,Completed,Service recovery plan,False
OUT001000,R10000,C000762,4969,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT001001,R10001,C000763,847,Jerry Ferguson,,Pending,Service recovery plan,True
OUT001002,R10002,C000764,10572,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001003,R10003,C000764,10572,Mary Smith,,Pending,Executive escalation,True
OUT001004,R10004,C000764,10572,Mary Smith,,Pending,Executive escalation,True
OUT001005,R10005,C000765,8065,Margaret Smith,2026-05-07,In Progress,Executive escalation,True
OUT001006,R10006,C000765,8065,Margaret Smith,2026-05-08,In Progress,Executive escalation,True
OUT001007,R10007,C000765,8065,Margaret Smith,2026-05-09,In Progress,Executive escalation,True
OUT001008,R10008,C000766,1106,Daniel Smith,2026-05-07,Completed,Service recovery plan,False
OUT001009,R10009,C000769,2824,Mary Bray,2026-05-07,Completed,Service recovery plan,False
OUT001010,R10010,C000770,6263,John Smith,2026-05-08,Completed,Service recovery plan,False
OUT001011,R10011,C000771,11313,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001012,R10012,C000772,40,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001013,R10013,C000772,40,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001014,R10014,C000772,40,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001015,R10015,C000774,9785,Barbara Barnes,2026-05-08,In Progress,Executive escalation,True
OUT001016,R10016,C000774,9785,Barbara Barnes,,Pending,Executive escalation,True
OUT001017,R10017,C000774,9785,Barbara Barnes,2026-05-09,In Progress,Executive escalation,True
OUT001018,R10018,C000775,6281,Eugene Calderon,2026-05-08,Completed,Service recovery plan,False
OUT001019,R10019,C000776,8587,James Roy,,Pending,Executive escalation,True
OUT001020,R10020,C000776,8587,James Roy,2026-05-08,In Progress,Executive escalation,True
OUT001021,R10021,C000776,8587,James Roy,2026-05-09,In Progress,Executive escalation,True
OUT001022,R10022,C000777,3336,Sandra Hunter,2026-05-07,In Progress,Executive escalation,True
OUT001023,R10023,C000777,3336,Sandra Hunter,2026-05-08,In Progress,Executive escalation,True
OUT001024,R10024,C000777,3336,Sandra Hunter,2026-05-09,In Progress,Executive escalation,True
OUT001025,R10025,C000778,12341,Roy Fields,2026-05-07,In Progress,Executive escalation,True
OUT001026,R10026,C000778,12341,Roy Fields,2026-05-08,In Progress,Executive escalation,True
OUT001027,R10027,C000778,12341,Roy Fields,2026-05-09,In Progress,Executive escalation,True
OUT001028,R10028,C000780,9341,Karen Collins,2026-05-07,Completed,Service recovery plan,False
OUT001029,R10029,C000781,4991,Mary Krause,2026-05-08,Completed,Service recovery plan,False
OUT001030,R10030,C000783,7790,Edward Castaneda,2026-05-08,Completed,Service recovery plan,False
OUT001031,R10031,C000784,4557,David Sutton,2026-05-07,Completed,Service recovery plan,False
OUT001032,R10032,C000785,12013,Katherine Kramer,2026-05-08,In Progress,Executive escalation,True
OUT001033,R10033,C000785,12013,Katherine Kramer,2026-05-08,In Progress,Executive escalation,True
OUT001034,R10034,C000785,12013,Katherine Kramer,2026-05-09,In Progress,Executive escalation,True
OUT001035,R10035,C000786,9459,Stephen Bond,2026-05-08,Completed,Service recovery plan,False
OUT001036,R10036,C000787,6229,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001037,R10037,C000788,3020,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT001038,R10038,C000789,7988,Mary Rice,2026-05-08,In Progress,Executive escalation,True
OUT001039,R10039,C000789,7988,Mary Rice,2026-05-08,In Progress,Executive escalation,True
OUT001040,R10040,C000789,7988,Mary Rice,,Pending,Executive escalation,True
OUT001041,R10041,C000790,12432,Angela Smith,,Pending,Service recovery plan,True
OUT001042,R10042,C000792,12347,Ralph Preston,2026-05-08,Completed,Service recovery plan,False
OUT001043,R10043,C000794,4582,Brian House,2026-05-08,Completed,Service recovery plan,False
OUT001044,R10044,C000795,9819,Crystal Smith,2026-05-08,In Progress,Executive escalation,True
OUT001045,R10045,C000795,9819,Crystal Smith,,Pending,Executive escalation,True
OUT001046,R10046,C000795,9819,Crystal Smith,2026-05-09,In Progress,Executive escalation,True
OUT001047,R10047,C000796,771,Patricia Smith,,Pending,Service recovery plan,True
OUT001048,R10048,C000797,5672,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001049,R10049,C000797,5672,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001050,R10050,C000797,5672,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001051,R10051,C000799,4376,Scott Smith,2026-05-08,Completed,Service recovery plan,False
OUT001052,R10052,C000800,12210,Mary Smith,,Pending,Executive escalation,True
OUT001053,R10053,C000800,12210,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001054,R10054,C000800,12210,Mary Smith,,Pending,Executive escalation,True
OUT001055,R10055,C000802,10803,Laura Carey,2026-05-07,Completed,Service recovery plan,False
OUT001056,R10056,C000803,7298,Mary Barnes,2026-05-07,Completed,Service recovery plan,False
OUT001057,R10057,C000804,10278,Mary Farrell,2026-05-07,In Progress,Executive escalation,True
OUT001058,R10058,C000804,10278,Mary Farrell,2026-05-08,In Progress,Executive escalation,True
OUT001059,R10059,C000804,10278,Mary Farrell,2026-05-09,In Progress,Executive escalation,True
OUT001060,R10060,C000805,8697,Gerald Smith,2026-05-07,In Progress,Executive escalation,True
OUT001061,R10061,C000805,8697,Gerald Smith,2026-05-08,In Progress,Executive escalation,True
OUT001062,R10062,C000805,8697,Gerald Smith,2026-05-09,In Progress,Executive escalation,True
OUT001063,R10063,C000808,5907,Mary Proctor,2026-05-08,In Progress,Executive escalation,True
OUT001064,R10064,C000808,5907,Mary Proctor,2026-05-08,In Progress,Executive escalation,True
OUT001065,R10065,C000808,5907,Mary Proctor,2026-05-09,In Progress,Executive escalation,True
OUT001066,R10066,C000809,245,Deborah Smith,2026-05-08,Completed,Service recovery plan,False
OUT001067,R10067,C000810,6459,Vincent Valenzuela,2026-05-08,Completed,Service recovery plan,False
OUT001068,R10068,C000811,9325,Mary Navarro,2026-05-08,Completed,Service recovery plan,False
OUT001069,R10069,C000812,4863,Elizabeth Smith,,Pending,Service recovery plan,True
OUT001070,R10070,C000814,9375,George Smith,2026-05-07,Completed,Service recovery plan,False
OUT001071,R10071,C000815,6529,Aaron Smith,2026-05-07,Completed,Service recovery plan,False
OUT001072,R10072,C000817,12291,Jennifer Sims,2026-05-08,In Progress,Executive escalation,True
OUT001073,R10073,C000817,12291,Jennifer Sims,2026-05-08,In Progress,Executive escalation,True
OUT001074,R10074,C000817,12291,Jennifer Sims,2026-05-09,In Progress,Executive escalation,True
OUT001075,R10075,C000818,9690,Edward Mccoy,2026-05-07,Completed,Service recovery plan,False
OUT001076,R10076,C000819,9003,Judy Duran,2026-05-08,Completed,Service recovery plan,False
OUT001077,R10077,C000821,3074,Mary Smith,2026-05-07,In Progress,Executive escalation,True
OUT001078,R10078,C000821,3074,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001079,R10079,C000821,3074,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001080,R10080,C000822,3272,Julie Smith,2026-05-07,Completed,Service recovery plan,False
OUT001081,R10081,C000823,8618,Joan Trujillo,2026-05-08,Completed,Service recovery plan,False
OUT001082,R10082,C000824,3323,Megan Meyers,2026-05-08,Completed,Service recovery plan,False
OUT001083,R10083,C000825,6342,Kimberly Blair,2026-05-08,In Progress,Executive escalation,True
OUT001084,R10084,C000825,6342,Kimberly Blair,2026-05-08,In Progress,Executive escalation,True
OUT001085,R10085,C000825,6342,Kimberly Blair,2026-05-09,In Progress,Executive escalation,True
OUT001086,R10086,C000826,11263,Mary Keller,2026-05-07,In Progress,Executive escalation,True
OUT001087,R10087,C000826,11263,Mary Keller,2026-05-08,In Progress,Executive escalation,True
OUT001088,R10088,C000826,11263,Mary Keller,2026-05-09,In Progress,Executive escalation,True
OUT001089,R10089,C000828,5946,Daniel Smith,2026-05-08,Completed,Service recovery plan,False
OUT001090,R10090,C000829,5301,Mary Ward,2026-05-08,In Progress,Executive escalation,True
OUT001091,R10091,C000829,5301,Mary Ward,2026-05-08,In Progress,Executive escalation,True
OUT001092,R10092,C000829,5301,Mary Ward,2026-05-09,In Progress,Executive escalation,True
OUT001093,R10093,C000830,1762,Nicholas Smith,2026-05-08,Completed,Service recovery plan,False
OUT001094,R10094,C000831,7013,Amber Smith,2026-05-07,Completed,Service recovery plan,False
OUT001095,R10095,C000832,3868,Rachel Smith,2026-05-07,Completed,Service recovery plan,False
OUT001096,R10096,C000833,11606,Mary Cisneros,2026-05-08,In Progress,Executive escalation,True
OUT001097,R10097,C000833,11606,Mary Cisneros,2026-05-08,In Progress,Executive escalation,True
OUT001098,R10098,C000833,11606,Mary Cisneros,2026-05-09,In Progress,Executive escalation,True
OUT001099,R10099,C000835,1731,Michelle Bennett,2026-05-07,Completed,Service recovery plan,False
OUT001100,R10100,C000837,2429,Mary Roberts,,Pending,Service recovery plan,True
OUT001101,R10101,C000838,5741,Mary Spencer,,Pending,Service recovery plan,True
OUT001102,R10102,C000839,1498,Peter Bray,2026-05-08,Completed,Service recovery plan,False
OUT001103,R10103,C000840,455,Jeffrey Smith,2026-05-07,Completed,Service recovery plan,False
OUT001104,R10104,C000841,10854,Mary Coleman,2026-05-07,In Progress,Executive escalation,True
OUT001105,R10105,C000841,10854,Mary Coleman,,Pending,Executive escalation,True
OUT001106,R10106,C000841,10854,Mary Coleman,2026-05-09,In Progress,Executive escalation,True
OUT001107,R10107,C000842,1589,Matthew Brennan,,Pending,Service recovery plan,True
OUT001108,R10108,C000843,433,Mary Smith,2026-05-08,Completed,Service recovery plan,False
OUT001109,R10109,C000844,9872,Mary Aguilar,2026-05-07,Completed,Service recovery plan,False
OUT001110,R10110,C000845,5093,Sara Rice,,Pending,Service recovery plan,True
OUT001111,R10111,C000846,2609,Mary Smith,,Pending,Executive escalation,True
OUT001112,R10112,C000846,2609,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001113,R10113,C000846,2609,Mary Smith,2026-05-09,In Progress,Executive escalation,True
OUT001114,R10114,C000847,4159,Mary Castillo,2026-05-07,Completed,Service recovery plan,False
OUT001115,R10115,C000849,3676,Mary Smith,2026-05-08,In Progress,Executive escalation,True
OUT001116,R10116,C000849,3676,Mary Smith,,Pending,Executive escalation,True
OUT001117,R10117,C000849,3676,Mary Smith,,Pending,Executive escalation,True
OUT001118,R10118,C000850,4911,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT001119,R10119,C000851,6319,Mary Merritt,2026-05-08,Completed,Service recovery plan,False
OUT001120,R10120,C000853,8198,Mary Frank,2026-05-07,Completed,Service recovery plan,False
OUT001121,R10121,C000854,8981,Mary Bennett,2026-05-08,Completed,Service recovery plan,False
OUT001122,R10122,C000855,7677,Mary Bonilla,,Pending,Service recovery plan,True
OUT001123,R10123,C000857,2155,Joshua Mckinney,2026-05-07,Completed,Service recovery plan,False
OUT001124,R10124,C000858,3581,Mary Pugh,,Pending,Service recovery plan,True
OUT001125,R10125,C000859,5302,Betty Smith,2026-05-07,Completed,Service recovery plan,False
OUT001126,R10126,C000860,12207,Jose Smith,2026-05-08,In Progress,Executive escalation,True
OUT001127,R10127,C000860,12207,Jose Smith,2026-05-08,In Progress,Executive escalation,True
OUT001128,R10128,C000860,12207,Jose Smith,2026-05-09,In Progress,Executive escalation,True
OUT001129,R10129,C000861,1806,Roger Smith,2026-05-08,Completed,Service recovery plan,False
OUT001130,R10130,C000862,4618,Andrea Smith,2026-05-07,Completed,Service recovery plan,False
OUT001131,R10131,C000863,4931,Arthur Smith,2026-05-08,Completed,Service recovery plan,False
OUT001132,R10132,C000864,3531,Amanda Foster,2026-05-07,Completed,Service recovery plan,False
OUT001133,R10133,C000865,5971,Philip Johnson,,Pending,Service recovery plan,True
OUT001134,R10134,C000866,9789,Daniel Valdez,2026-05-07,Completed,Service recovery plan,False
OUT001135,R10135,C000867,7186,Mary Meadows,2026-05-08,Completed,Service recovery plan,False
OUT001136,R10136,C000868,1619,Laura Smith,2026-05-08,Completed,Service recovery plan,False
OUT001137,R10137,C000870,2027,Jennifer Mills,2026-05-07,Completed,Service recovery plan,False
OUT001138,R10138,C000872,4654,Alexander Smith,2026-05-08,Completed,Service recovery plan,False
OUT001139,R10139,C000875,7158,Mary Todd,,Pending,Service recovery plan,True
OUT001140,R10140,C000876,7960,Ethan Thomas,2026-05-07,In Progress,Executive escalation,True
OUT001141,R10141,C000876,7960,Ethan Thomas,2026-05-08,In Progress,Executive escalation,True
OUT001142,R10142,C000876,7960,Ethan Thomas,2026-05-09,In Progress,Executive escalation,True
OUT001143,R10143,C000877,7590,Robert Johnson,2026-05-07,Completed,Service recovery plan,False
OUT001144,R10144,C000878,2252,Mary Smith,2026-05-07,Completed,Service recovery plan,False
OUT001145,R10145,C000880,2600,Deborah Smith,2026-05-07,Completed,Service recovery plan,False
OUT001146,R10146,C000881,5787,Jordan Medina,2026-05-08,Completed,Service recovery plan,False
OUT001147,R10147,C000882,8174,Jane Simmons,2026-05-07,Completed,Service recovery plan,False
OUT001148,R10148,C000884,6472,Albert Smith,2026-05-07,Completed,Service recovery plan,False
