note_id,customer_id,source_customer_id,customer_full_name,scenario,topic,note_date,author,note_type,note_text,synthetic_flag,source_signal_ids
N7512,C000098,7670,Anna Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5798
N7513,C000098,7670,Anna Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Anna Smith resolves the current executive_escalation thread.,true,T5798
N7514,C000098,7670,Anna Smith,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Anna Smith: protect revenue, close open issues, and document human review.",true,T5798
N7515,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Huffman has a escalation_retention_case pattern tied to Cleats.,true,T5080
N7516,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Huffman; topic is executive_escalation.,true,T5080
N7517,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Huffman needs follow-up based on risk band High and support history.,true,T5080
N7518,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Huffman shows late-rate 0.8750 with category concentration in Cleats.,true,T5080
N7519,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Huffman; retain evidence links before outreach.,true,T5080
N7520,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5080
N7521,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Huffman resolves the current executive_escalation thread.,true,T5080
N7522,C000099,2851,Mary Huffman,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Huffman: protect revenue, close open issues, and document human review.",true,T5080
N7523,C000100,11378,Mary Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Foster has a late_delivery_frustration pattern tied to Cleats.,true,T5660
N7524,C000100,11378,Mary Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Foster; topic is late_delivery_recovery.,true,T5660
N7525,C000100,11378,Mary Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Foster needs follow-up based on risk band Medium and support history.,true,T5660
N7526,C000100,11378,Mary Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Foster shows late-rate 0.6053 with category concentration in Cleats.,true,T5660
N7527,C000100,11378,Mary Foster,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Foster; retain evidence links before outreach.,true,T5660
N7528,C000101,12226,Nicholas Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Nicholas Smith has a late_delivery_frustration pattern tied to Cleats.,true,T5661
N7529,C000101,12226,Nicholas Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Nicholas Smith; topic is late_delivery_recovery.,true,T5661
N7530,C000101,12226,Nicholas Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Nicholas Smith needs follow-up based on risk band Medium and support history.,true,T5661
N7531,C000101,12226,Nicholas Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Nicholas Smith shows late-rate 0.6286 with category concentration in Cleats.,true,T5661
N7532,C000101,12226,Nicholas Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Nicholas Smith; retain evidence links before outreach.,true,T5661
N7533,C000102,11344,Mary Sparks,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Sparks has a late_delivery_frustration pattern tied to Cleats.,true,T5179
N7534,C000102,11344,Mary Sparks,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Sparks; topic is late_delivery_recovery.,true,T5179
N7535,C000102,11344,Mary Sparks,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Sparks needs follow-up based on risk band High and support history.,true,T5179
N7536,C000102,11344,Mary Sparks,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Sparks shows late-rate 0.7576 with category concentration in Cleats.,true,T5179
N7537,C000102,11344,Mary Sparks,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Sparks; retain evidence links before outreach.,true,T5179
N7538,C000103,9337,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith has a late_delivery_frustration pattern tied to Fishing.,true,T5909
N7539,C000103,9337,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Smith; topic is late_delivery_recovery.,true,T5909
N7540,C000103,9337,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Smith needs follow-up based on risk band Medium and support history.,true,T5909
N7541,C000103,9337,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Smith shows late-rate 0.6000 with category concentration in Fishing.,true,T5909
N7542,C000103,9337,Mary Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Smith; retain evidence links before outreach.,true,T5909
N7543,C000104,11654,Michelle Acosta,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Michelle Acosta has a late_delivery_frustration pattern tied to Cleats.,true,T6174
N7544,C000104,11654,Michelle Acosta,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Michelle Acosta; topic is late_delivery_recovery.,true,T6174
N7545,C000104,11654,Michelle Acosta,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Michelle Acosta needs follow-up based on risk band Medium and support history.,true,T6174
N7546,C000104,11654,Michelle Acosta,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Michelle Acosta shows late-rate 0.5000 with category concentration in Cleats.,true,T6174
N7547,C000104,11654,Michelle Acosta,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Michelle Acosta; retain evidence links before outreach.,true,T6174
N7548,C000105,6285,Mary Garcia,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Garcia has a late_delivery_frustration pattern tied to Women's Apparel.,true,T6175
N7549,C000105,6285,Mary Garcia,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Garcia; topic is late_delivery_recovery.,true,T6175
N7550,C000105,6285,Mary Garcia,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Garcia needs follow-up based on risk band Medium and support history.,true,T6175
N7551,C000105,6285,Mary Garcia,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Garcia shows late-rate 0.5405 with category concentration in Women's Apparel.,true,T6175
N7552,C000105,6285,Mary Garcia,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Garcia; retain evidence links before outreach.,true,T6175
N7553,C000106,467,James Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,James Smith has a late_delivery_frustration pattern tied to Fishing.,true,T6298
N7554,C000106,467,James Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for James Smith; topic is late_delivery_recovery.,true,T6298
N7555,C000106,467,James Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,James Smith needs follow-up based on risk band Medium and support history.,true,T6298
N7556,C000106,467,James Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for James Smith shows late-rate 0.4516 with category concentration in Fishing.,true,T6298
N7557,C000106,467,James Smith,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for James Smith; retain evidence links before outreach.,true,T6298
N7558,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Glass has a escalation_retention_case pattern tied to Cardio Equipment.,true,T5465
N7559,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Glass; topic is executive_escalation.,true,T5465
N7560,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Glass needs follow-up based on risk band Medium and support history.,true,T5465
N7561,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Glass shows late-rate 0.6786 with category concentration in Cardio Equipment.,true,T5465
N7562,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Glass; retain evidence links before outreach.,true,T5465
N7563,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer-success owner should align response tone with escalation_retention_case scenario.,true,T5465
N7564,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Monitor whether the next interaction with Mary Glass resolves the current executive_escalation thread.,true,T5465
N7565,C000107,9490,Mary Glass,escalation_retention_case,executive_escalation,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,"Escalation summary for Mary Glass: protect revenue, close open issues, and document human review.",true,T5465
N7566,C000108,7417,Mary Soto,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Soto has a late_delivery_frustration pattern tied to Cleats.,true,T5851
N7567,C000108,7417,Mary Soto,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Reviewed recent order and support signals for Mary Soto; topic is late_delivery_recovery.,true,T5851
N7568,C000108,7417,Mary Soto,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Mary Soto needs follow-up based on risk band Medium and support history.,true,T5851
N7569,C000108,7417,Mary Soto,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Customer activity for Mary Soto shows late-rate 0.5556 with category concentration in Cleats.,true,T5851
N7570,C000108,7417,Mary Soto,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Prepared next-step context for Mary Soto; retain evidence links before outreach.,true,T5851
N7571,C000109,4812,Nathan Fritz,late_delivery_frustration,late_delivery_recovery,2026-05-06,Nelson DSS Synthetic CS,Customer Risk Review,Nathan Fritz has a late_delivery_frustration pattern tied to Cleats.,true,T5428
