engagement_id,customer_id,source_customer_id,customer_full_name,event_date,event_type,campaign,channel,engagement_score
ENG001251,C000329,3735,Mary Lewis,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001252,C000330,2462,Lawrence Kent,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001253,C000330,2462,Lawrence Kent,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001254,C000330,2462,Lawrence Kent,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001255,C000330,2462,Lawrence Kent,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001256,C000331,8524,Ruth Farrell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001257,C000331,8524,Ruth Farrell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001258,C000331,8524,Ruth Farrell,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001259,C000331,8524,Ruth Farrell,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001260,C000332,697,Harold Pratt,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001261,C000332,697,Harold Pratt,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001262,C000332,697,Harold Pratt,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001263,C000332,697,Harold Pratt,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001264,C000333,12,Christopher Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001265,C000333,12,Christopher Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001266,C000333,12,Christopher Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG001267,C000334,8847,Ruth Brown,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001268,C000334,8847,Ruth Brown,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001269,C000334,8847,Ruth Brown,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001270,C000334,8847,Ruth Brown,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001271,C000335,12205,Roy Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001272,C000335,12205,Roy Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001273,C000335,12205,Roy Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001274,C000335,12205,Roy Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001275,C000336,2537,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001276,C000336,2537,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001277,C000336,2537,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001278,C000336,2537,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001279,C000337,11901,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001280,C000337,11901,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001281,C000337,11901,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001282,C000337,11901,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001283,C000338,1014,Mary Maxwell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001284,C000338,1014,Mary Maxwell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001285,C000338,1014,Mary Maxwell,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001286,C000338,1014,Mary Maxwell,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001287,C000339,8192,Kathryn Marshall,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001288,C000339,8192,Kathryn Marshall,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001289,C000339,8192,Kathryn Marshall,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001290,C000339,8192,Kathryn Marshall,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001291,C000340,1972,Marilyn Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001292,C000340,1972,Marilyn Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001293,C000340,1972,Marilyn Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001294,C000340,1972,Marilyn Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001295,C000341,11422,Mary Jones,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001296,C000341,11422,Mary Jones,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001297,C000341,11422,Mary Jones,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001298,C000341,11422,Mary Jones,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001299,C000342,4936,Kyle Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001300,C000342,4936,Kyle Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001301,C000342,4936,Kyle Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001302,C000342,4936,Kyle Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001303,C000343,2842,Charles Johnson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001304,C000343,2842,Charles Johnson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001305,C000343,2842,Charles Johnson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001306,C000343,2842,Charles Johnson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001307,C000344,2625,Betty Wyatt,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001308,C000344,2625,Betty Wyatt,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001309,C000344,2625,Betty Wyatt,2026-05-08,promo_response,Reactivation,Email,18
ENG001310,C000345,10634,Mary King,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001311,C000345,10634,Mary King,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001312,C000345,10634,Mary King,2026-05-08,promo_response,Reactivation,Email,18
ENG001313,C000346,12235,Jane Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001314,C000346,12235,Jane Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001315,C000346,12235,Jane Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001316,C000346,12235,Jane Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001317,C000347,9213,Jennifer Williamson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001318,C000347,9213,Jennifer Williamson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001319,C000347,9213,Jennifer Williamson,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001320,C000347,9213,Jennifer Williamson,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001321,C000348,1782,Robert Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001322,C000348,1782,Robert Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001323,C000348,1782,Robert Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001324,C000348,1782,Robert Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001325,C000349,10635,Donna Torres,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001326,C000349,10635,Donna Torres,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001327,C000349,10635,Donna Torres,2026-05-08,promo_response,Reactivation,Email,18
ENG001328,C000350,1054,Barbara Cooley,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001329,C000350,1054,Barbara Cooley,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001330,C000350,1054,Barbara Cooley,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001331,C000350,1054,Barbara Cooley,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001332,C000351,7278,Mary Liu,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001333,C000351,7278,Mary Liu,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001334,C000351,7278,Mary Liu,2026-05-08,promo_response,Reactivation,Email,18
ENG001335,C000352,10447,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001336,C000352,10447,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001337,C000352,10447,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001338,C000352,10447,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001339,C000353,2180,Shirley Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001340,C000353,2180,Shirley Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001341,C000353,2180,Shirley Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001342,C000353,2180,Shirley Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001343,C000354,10013,Jessica Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001344,C000354,10013,Jessica Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001345,C000354,10013,Jessica Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001346,C000354,10013,Jessica Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001347,C000355,5682,Mary Proctor,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001348,C000355,5682,Mary Proctor,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001349,C000355,5682,Mary Proctor,2026-05-08,promo_response,Reactivation,Email,18
ENG001350,C000356,12329,Scott Norman,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001351,C000356,12329,Scott Norman,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001352,C000356,12329,Scott Norman,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001353,C000356,12329,Scott Norman,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001354,C000357,3099,Brittany Copeland,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001355,C000357,3099,Brittany Copeland,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001356,C000357,3099,Brittany Copeland,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001357,C000357,3099,Brittany Copeland,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001358,C000358,4150,Jordan Riley,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001359,C000358,4150,Jordan Riley,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001360,C000358,4150,Jordan Riley,2026-05-08,promo_response,Reactivation,Email,18
ENG001361,C000359,7432,Betty Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001362,C000359,7432,Betty Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001363,C000359,7432,Betty Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001364,C000359,7432,Betty Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001365,C000360,6623,Christian Turner,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001366,C000360,6623,Christian Turner,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001367,C000360,6623,Christian Turner,2026-05-08,promo_response,Reactivation,Email,18
ENG001368,C000361,1149,Cynthia Harper,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001369,C000361,1149,Cynthia Harper,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001370,C000361,1149,Cynthia Harper,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001371,C000361,1149,Cynthia Harper,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001372,C000362,1937,Mary Werner,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001373,C000362,1937,Mary Werner,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001374,C000362,1937,Mary Werner,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001375,C000362,1937,Mary Werner,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001376,C000363,3635,Catherine Flowers,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001377,C000363,3635,Catherine Flowers,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001378,C000363,3635,Catherine Flowers,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001379,C000363,3635,Catherine Flowers,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001380,C000364,10982,Joan Harris,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001381,C000364,10982,Joan Harris,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001382,C000364,10982,Joan Harris,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001383,C000364,10982,Joan Harris,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001384,C000365,3529,Victoria Weaver,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001385,C000365,3529,Victoria Weaver,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001386,C000365,3529,Victoria Weaver,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001387,C000365,3529,Victoria Weaver,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001388,C000366,1721,Jeremy Hart,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001389,C000366,1721,Jeremy Hart,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001390,C000366,1721,Jeremy Hart,2026-05-08,promo_response,Reactivation,Email,18
ENG001391,C000367,5446,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001392,C000367,5446,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001393,C000367,5446,Mary Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG001394,C000368,3257,Julia Mcconnell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001395,C000368,3257,Julia Mcconnell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001396,C000368,3257,Julia Mcconnell,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001397,C000368,3257,Julia Mcconnell,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001398,C000369,9153,Sharon Jenkins,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001399,C000369,9153,Sharon Jenkins,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001400,C000369,9153,Sharon Jenkins,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001401,C000369,9153,Sharon Jenkins,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001402,C000370,542,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001403,C000370,542,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001404,C000370,542,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001405,C000370,542,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001406,C000371,3337,Jeffrey Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001407,C000371,3337,Jeffrey Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001408,C000371,3337,Jeffrey Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001409,C000371,3337,Jeffrey Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001410,C000372,4514,Carl Nicholson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001411,C000372,4514,Carl Nicholson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001412,C000372,4514,Carl Nicholson,2026-05-08,promo_response,Reactivation,Email,18
ENG001413,C000373,2205,Wayne Rodriguez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001414,C000373,2205,Wayne Rodriguez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001415,C000373,2205,Wayne Rodriguez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001416,C000373,2205,Wayne Rodriguez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001417,C000374,12106,Mary Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001418,C000374,12106,Mary Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001419,C000374,12106,Mary Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001420,C000374,12106,Mary Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001421,C000375,634,Jack Edwards,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001422,C000375,634,Jack Edwards,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001423,C000375,634,Jack Edwards,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001424,C000375,634,Jack Edwards,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001425,C000376,5904,Catherine Peterson,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001426,C000376,5904,Catherine Peterson,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001427,C000376,5904,Catherine Peterson,2026-05-08,promo_response,Reactivation,Email,18
ENG001428,C000377,3498,Elizabeth Ramos,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001429,C000377,3498,Elizabeth Ramos,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001430,C000377,3498,Elizabeth Ramos,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001431,C000377,3498,Elizabeth Ramos,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001432,C000378,8920,Linda Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001433,C000378,8920,Linda Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001434,C000378,8920,Linda Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG001435,C000379,3603,Susan Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001436,C000379,3603,Susan Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001437,C000379,3603,Susan Smith,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001438,C000379,3603,Susan Smith,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001439,C000380,5739,Mary Palmer,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001440,C000380,5739,Mary Palmer,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001441,C000380,5739,Mary Palmer,2026-05-08,promo_response,Reactivation,Email,18
ENG001442,C000381,7744,Kathleen Kelley,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001443,C000381,7744,Kathleen Kelley,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001444,C000381,7744,Kathleen Kelley,2026-05-08,promo_response,Reactivation,Email,18
ENG001445,C000382,7457,Cheryl Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001446,C000382,7457,Cheryl Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001447,C000382,7457,Cheryl Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG001448,C000383,5395,Mary Bell,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001449,C000383,5395,Mary Bell,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001450,C000383,5395,Mary Bell,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001451,C000383,5395,Mary Bell,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001452,C000384,10831,Larry Smith,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001453,C000384,10831,Larry Smith,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001454,C000384,10831,Larry Smith,2026-05-08,promo_response,Reactivation,Email,18
ENG001455,C000385,2708,Jennifer Dominguez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001456,C000385,2708,Jennifer Dominguez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001457,C000385,2708,Jennifer Dominguez,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001458,C000385,2708,Jennifer Dominguez,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001459,C000386,688,Kathy Gross,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001460,C000386,688,Kathy Gross,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001461,C000386,688,Kathy Gross,2026-05-08,account_page_view,Service Recovery,Portal,22
ENG001462,C000386,688,Kathy Gross,2026-05-09,unsubscribe_risk,Escalation Follow-up,Email,-10
ENG001463,C000387,8090,Mary Martinez,2026-05-06,campaign_open,Retention Pulse,Email,8
ENG001464,C000387,8090,Mary Martinez,2026-05-07,campaign_click,Retention Pulse,Email,12
ENG001465,C000387,8090,Mary Martinez,2026-05-08,account_page_view,Service Recovery,Portal,22
